frame,atom,fx,fy,fz,REF_fx,REF_fy,REF_fz
69,4,-0.0259848,-0.0315731,0.01518609,-0.08046,-0.04962,-0.01176
69,5,-0.02597562,0.03157342,-0.0151869,-0.08055,0.04962,0.01175
69,6,-0.14609413,-0.12834991,0.06054212,-0.13275,-0.07933,0.02896
69,7,-0.14610146,0.12835002,-0.06054278,-0.13275,0.07936,-0.02895
70,0,-0.11647626,-0.04515502,0.24948867,-0.10528,-0.12159,0.09764
70,1,-0.11647784,0.04515518,0.24948737,-0.10528,0.1216,0.09764
70,2,0.09908603,-0.35457248,-0.15916406,0.06792,-0.45932,-0.10048
70,3,0.09908543,0.3545747,-0.15916481,0.06792,0.45932,-0.10048
70,4,-0.01884811,0.01552899,-0.13139054,0.00418,0.01268,-0.10979
70,5,-0.01884874,-0.01552866,-0.1313909,0.00418,-0.01269,-0.10979
70,6,0.03624005,0.10736019,0.04106774,0.03319,-0.04189,0.11263
70,7,0.03623943,-0.1073629,0.04106654,0.03319,0.04189,0.11263
71,0,0.00655348,0.01739526,0.01629829,0.0158,0.02679,0.02407
71,1,-0.00655837,0.01693476,0.01673822,-0.01956,0.02526,0.026
71,2,0.00655798,-0.01737693,-0.01627875,0.01957,-0.02696,-0.02424
71,3,-0.00655648,-0.01696387,-0.01675323,-0.0158,-0.02509,-0.02584
71,4,0.00322937,0.01330985,0.01012764,0.00925,0.02478,0.01703
71,5,-0.0032242,0.01063587,0.01291081,-0.01303,0.01815,0.02427
71,6,0.00322414,-0.01331081,-0.01012377,0.01303,-0.02496,-0.0172
71,7,-0.00322592,-0.01062413,-0.01291921,-0.00925,-0.01798,-0.0241
72,0,0.00609474,-0.01281856,-0.05933854,-0.00587,-0.13274,-0.05245
72,1,0.00609474,0.01281856,0.05933854,-0.00587,0.13274,0.05245
72,2,0.00609474,0.01281856,-0.05933854,-0.00587,0.13274,-0.05245
72,3,0.00609474,-0.01281856,0.05933854,-0.00587,-0.13274,0.05245
72,4,-0.01218947,-0.01518287,-0.0,0.01174,-0.05359,-0.0
72,5,-0.01218947,0.01518287,0.0,0.01174,0.05359,0.0
73,0,0.00947599,-0.01177362,0.07665885,-0.01466,0.01213,0.18154
73,1,-0.00947599,0.01177362,0.07665885,0.01466,-0.01214,0.18154
73,2,-0.01177362,-0.00947599,-0.07665885,0.01213,0.01466,-0.18154
73,3,0.01177362,0.00947599,-0.07665885,-0.01214,-0.01466,-0.18155
73,4,0.0,-0.0,0.00393339,-0.0,0.0,0.01714
73,5,-0.0,0.0,-0.00393339,1e-05,0.0,-0.01713
74,0,-0.0390506,0.00671744,0.02605056,-0.03963,0.02774,0.04707
74,1,-0.03905842,-0.02591088,-0.0072252,-0.04099,-0.05634,0.0039
74,2,-0.03904516,0.01922071,-0.01884312,-0.03998,0.02873,-0.05132
74,3,-0.03694715,-0.02244136,0.03507779,-0.03594,-0.04188,0.07069
74,4,-0.03695295,-0.01916723,-0.0369687,-0.0363,-0.04182,-0.06772
74,5,-0.0369551,0.04158641,0.00190315,-0.03512,0.08353,-0.00319
74,6,-0.00532498,-0.00497454,-0.03493414,-0.00846,0.00914,-0.03873
74,7,-0.00533062,0.03273301,0.01316571,-0.00822,0.03259,0.02665
74,8,-0.00533889,-0.02777717,0.02178171,-0.00793,-0.04192,0.01225
74,9,0.0813367,-0.01632635,0.00927435,0.08392,-0.03004,0.03382
74,10,0.0813248,0.00014107,-0.01878423,0.08418,-0.01409,-0.04258
74,11,0.08134237,0.01619888,0.00950212,0.08447,0.04436,0.00915
75,0,0.00492686,0.02793195,0.02933547,0.00932,0.00712,0.03597
75,1,-0.02784936,-0.00534531,-0.02934024,-0.00697,-0.00942,-0.03597
75,2,0.0278497,0.00534746,-0.02934115,0.00702,0.00946,-0.03602
75,3,-0.00492839,-0.02793559,0.02933779,-0.00935,-0.00716,0.03602
75,4,0.02315724,0.01821632,-0.03586681,0.04144,0.05262,-0.07979
75,5,-0.01786828,-0.02342417,0.03586633,-0.052,-0.04222,0.07979
75,6,0.01786716,0.02342376,0.03586513,0.05205,0.04227,0.07987
75,7,-0.02315021,-0.01822176,-0.03586257,-0.04149,-0.05268,-0.07987
75,8,-0.0407532,0.00672033,0.01280517,-0.02586,-0.01601,0.01403
75,9,-0.00732905,0.04065307,-0.01280086,0.01562,0.0261,-0.01403
75,10,0.00732552,-0.04064608,-0.01280118,-0.01558,-0.02606,-0.01397
75,11,0.040752,-0.00671997,0.01280292,0.02582,0.01597,0.01397
76,0,-0.02626626,0.26827101,-0.22152079,0.04123,0.31364,-0.26577
76,1,-0.17363074,0.01014517,0.30245771,-0.19454,0.08361,0.35478
76,2,0.25691279,-0.23227767,-0.04217035,0.31534,-0.26611,0.02117
76,3,-0.03234628,0.10343406,0.12639993,0.04454,-0.05348,0.07033
76,4,0.13247951,-0.06130369,0.08008497,0.06801,0.03105,-0.06481
76,5,0.09442229,0.11533418,-0.0741963,-0.04303,0.07871,0.04175
76,6,-0.43287284,-0.35033974,-0.29433075,-0.34693,-0.2808,-0.2359
76,7,0.18130154,0.14673668,0.12327558,0.11538,0.09338,0.07845
77,0,0.10055454,-0.23284035,0.04655347,0.00907,-0.10281,0.05866
77,1,-0.25143781,0.03323892,-0.04655341,-0.10139,-0.01932,-0.05865
77,2,-0.25143781,0.03323892,0.04655341,-0.10139,-0.01932,0.05866
77,3,0.10055454,-0.23284035,-0.04655347,0.00906,-0.10282,-0.05866
77,4,0.15088326,0.19960143,-0.00724101,0.09232,0.12213,0.03385
77,5,0.15088326,0.19960143,0.00724101,0.09232,0.12213,-0.03385
78,0,0.00023387,-0.01950138,-0.01029862,0.00021,-0.01714,-0.00514
78,1,0.00023387,0.01950138,0.01029862,0.00021,0.01715,0.00514
78,2,-0.00023387,-0.01950138,0.01029862,-0.00021,-0.01715,0.00514
78,3,-0.00023387,0.01950138,-0.01029862,-0.00021,0.01715,-0.00514
78,4,-0.00095964,0.00644197,-0.04244198,-0.00114,0.01097,-0.03222
78,5,-0.00095964,-0.00644197,0.04244198,-0.00114,-0.01097,0.03223
78,6,0.00095964,0.00644197,0.04244198,0.00113,0.01097,0.03223
78,7,0.00095964,-0.00644197,-0.04244198,0.00114,-0.01097,-0.03223
78,8,-0.00030169,-0.01508655,0.00945435,-0.0001,-0.01708,0.01892
78,9,-0.00030169,0.01508655,-0.00945435,-0.0001,0.01708,-0.01892
78,10,0.00030169,-0.01508655,-0.00945435,0.0001,-0.01708,-0.01892
78,11,0.00030169,0.01508655,0.00945435,0.0001,0.01708,0.01892
79,0,0.00285576,-0.0066453,-0.01213015,0.00342,-0.01736,-0.02578
79,1,0.00284368,0.01382747,0.00031973,0.00291,0.03121,-0.00208
79,2,0.00284042,-0.00719554,0.01181913,0.00388,-0.01426,0.02809
79,3,0.00141192,0.00419944,0.00270166,0.00136,0.01998,-0.00106
79,4,0.00141767,-0.00443007,0.00226893,0.00181,-0.00898,0.01782
79,5,0.00141737,0.00026382,-0.00498865,0.00207,-0.0114,-0.01652
79,6,0.00114694,-0.00292632,-0.00183209,0.0017,-0.01211,-0.01402
79,7,0.00114247,0.0030444,-0.00160425,0.00169,0.01796,-0.00343
79,8,0.00113584,-0.00013284,0.00344507,0.00196,-0.00617,0.0178
79,9,-0.005398,0.00214926,-0.00506562,-0.00727,0.01879,-0.008
79,10,-0.00540505,0.00330778,0.00440057,-0.00674,-0.00224,0.01948
79,11,-0.00540901,-0.00546209,0.00066567,-0.00679,-0.01542,-0.01231
80,0,-0.00022377,-0.01420155,0.02571077,-0.00029,-0.04343,-0.01537
80,1,0.00022377,-0.01420155,0.02571077,0.00029,-0.04343,-0.01537
80,2,-0.00058058,-0.00739606,0.10849143,-0.0,0.03062,0.08241
80,3,0.00058058,-0.00739606,0.10849143,-0.0,0.03062,0.08241
80,4,-0.00059444,0.02159761,-0.1342022,-1e-05,0.01281,-0.06704
80,5,0.00059444,0.02159761,-0.1342022,2e-05,0.01281,-0.06703
81,0,0.30066864,-0.04147855,0.21304559,0.38585,-0.01194,0.08792
81,1,0.30066864,0.04147855,0.21304559,0.38586,0.01194,0.08792
81,2,0.13833879,0.83338693,0.21622063,0.13014,0.83487,0.11215
81,3,0.13833879,-0.83338693,0.21622063,0.13015,-0.83487,0.11215
81,4,-0.1383498,0.83338724,-0.21620492,-0.13014,0.83487,-0.11219
81,5,-0.1383498,-0.83338724,-0.21620492,-0.13014,-0.83487,-0.11219
81,6,1.11e-06,0.89061017,-2.672e-05,-0.0,0.96136,4e-05
81,7,1.11e-06,-0.89061017,-2.672e-05,-0.0,-0.96135,4e-05
81,8,-0.30065874,0.04147841,-0.21303458,-0.38586,0.01194,-0.08792
81,9,-0.30065874,-0.04147841,-0.21303458,-0.38586,-0.01194,-0.08793
82,0,0.01355285,-0.13228619,0.07546463,-0.00485,-0.09218,0.11044
82,1,0.01355232,0.13228591,-0.07546452,-0.00485,0.09218,-0.11044
82,2,-0.10452288,-0.19830146,0.2540296,-0.09556,-0.30479,0.12067
82,3,-0.10452241,0.19830191,-0.25403037,-0.09555,0.30479,-0.12068
82,4,-0.0467669,0.03582682,-0.01422135,-0.08437,0.15826,-0.06825
82,5,-0.04675477,-0.03582754,0.01422344,-0.08436,-0.15826,0.06825
82,6,0.13772704,0.00814191,-0.13622138,0.18476,-0.09699,-0.03359
82,7,0.13773475,-0.00814135,0.13621995,0.18477,0.09699,0.03359
83,0,-0.01123932,-0.03018351,0.06342684,-0.00406,-0.01632,0.11508
83,1,0.01123909,0.03018221,0.06342684,0.00406,0.01632,0.11508
83,2,-0.03018382,0.01123998,0.06342168,-0.01631,0.00407,0.11534
83,3,0.03018319,-0.01123922,0.06342613,0.01631,-0.00407,0.11534
83,4,0.06667368,-0.02904579,-0.06342772,0.04877,-0.03729,-0.11515
83,5,-0.06667252,0.02904629,-0.06342703,-0.04877,0.03729,-0.11515
83,6,-0.02904626,-0.06667328,-0.06342831,-0.03728,-0.04876,-0.11527
83,7,0.02904596,0.06667334,-0.06341844,0.03728,0.04877,-0.11526
84,0,0.0741972,0.05551417,-0.00322756,-0.01577,0.02207,0.01628
84,1,0.06961741,0.00728501,0.06080955,0.01835,0.01262,-0.02247
84,2,0.02148183,0.07130499,0.05524314,0.01613,-0.01952,0.01897
84,3,-0.07870086,0.0176317,-0.02667305,-0.07151,0.04837,0.0169
84,4,0.00102826,-0.04006365,-0.07490025,0.03259,0.00299,-0.08166
84,5,-0.03899263,-0.07220348,0.02193343,0.00964,-0.07511,0.04477
84,6,0.13124763,0.10645908,0.0895964,0.1738,0.141,0.11864
84,7,-0.17987883,-0.14592783,-0.12278165,-0.16323,-0.13242,-0.11142
85,0,0.1327814,0.04111813,-0.27481476,0.59022,0.06559,-0.34028
85,1,0.13278164,-0.2585558,0.10179074,0.58981,-0.3267,0.12555
85,2,0.13278308,0.2174391,0.17302881,0.595,0.26733,0.22399
85,3,-0.13360303,-0.18629859,0.23350141,-0.60141,-0.22415,0.2556
85,4,-0.13360299,0.29536776,0.0445961,-0.6016,0.3324,0.0549
85,5,-0.13360461,-0.10907142,-0.27810194,-0.60631,-0.11432,-0.32001
85,6,-0.02583523,-1.135e-05,6.64e-06,0.01676,0.00807,-0.00499
85,7,0.02829974,1.217e-05,-7e-06,0.01753,-0.00822,0.00525
86,0,-0.03357496,-0.03611521,-0.03105746,-0.05738,-0.04453,-0.01178
86,1,-0.04669642,-0.03432008,-0.00613129,-0.06413,-0.02118,-0.02921
86,2,-0.05043704,-0.01415715,-0.02552828,-0.04559,-0.04243,-0.03919
86,3,0.03223917,0.03480878,-0.11348087,0.05471,0.03908,-0.07031
86,4,0.04496026,-0.10418134,0.04747413,0.05806,-0.05742,0.05288
86,5,-0.07661999,0.06974698,0.06628442,-0.0286,0.07282,0.05782
86,6,0.11307785,0.07317983,0.05425559,0.08713,0.05638,0.04181
86,7,0.01705113,0.01103819,0.00818375,-0.00421,-0.00273,-0.00202
87,0,0.0303251,-0.15922621,0.07358887,0.0229,0.04378,-0.01252
87,1,0.03032507,0.01588163,-0.17468847,0.02248,-0.01088,0.03891
87,2,0.03032512,0.1433416,0.10110301,0.02349,-0.03176,-0.02739
87,3,-0.00447833,0.00931425,0.02041627,0.0052,-0.00926,0.12352
87,4,-0.00447746,-0.02233854,-0.0021403,0.00635,-0.10019,-0.06302
87,5,-0.00447751,0.01302369,-0.01827734,0.00502,0.10782,-0.0564
87,6,-0.07754199,3.58e-06,-2.04e-06,-0.08544,0.00048,-0.00309
88,0,-0.0615679,-0.12849423,0.06053565,-0.08972,0.00241,-0.10441
88,1,0.06156785,-0.11199078,0.08736933,0.08972,0.09428,0.04495
88,2,0.00710745,0.03933211,0.02189884,0.01923,0.06754,0.04768
88,3,-0.00710741,-0.00180117,-0.04498148,-0.01924,-0.01209,-0.08178
88,4,-0.06740255,-0.06393046,0.02819129,-0.11468,-0.04715,0.10244
88,5,0.06740258,-0.05399926,0.04433877,0.11468,-0.11269,-0.00413
88,6,-0.15073595,-0.05293525,-0.05830691,-0.14733,-0.06473,-0.19474
88,7,0.15073596,0.0281578,0.07354574,0.14733,0.1446,0.14562
88,8,-0.00840791,0.11564949,-0.11733591,0.0061,-0.05848,-0.0196
88,9,0.0084079,0.15688904,-0.05028281,-0.0061,-0.00889,0.06103
88,10,-0.07345321,-0.00396097,0.05495094,-0.0932,0.03433,0.19215
88,11,0.07345324,-0.0508289,-0.02125367,0.0932,-0.156,-0.11732
88,12,0.01748108,0.06686799,-0.03460069,0.00411,0.11689,0.0591
88,13,-0.01748111,0.0610446,-0.04406909,-0.00411,-2e-05,-0.13098
89,0,-0.00661298,-0.01047434,0.01457583,-0.03682,-0.011,0.06272
89,1,-0.0354122,-0.01161545,-0.02323372,-0.07005,-0.00854,-0.00099
89,2,0.02663463,-0.02675645,-0.02159365,0.0157,-0.02306,-0.0108
89,3,0.01864319,-0.00161642,-0.00967505,0.04533,-0.01287,-0.04576
89,4,-0.0311069,-0.01603261,0.03260867,-0.00637,-0.01442,0.01572
89,5,0.02164651,-0.00939341,0.00766752,0.0641,-0.02608,0.00081
89,6,-0.02180151,0.02354114,-0.00226268,-0.00647,0.02166,-0.04083
89,7,-0.02125968,-0.01120913,0.0128484,-0.06094,0.0031,0.03616
89,8,0.00828883,-0.01048483,-0.05405993,0.04169,-0.0131,-0.0929
89,9,-0.01509943,0.01379346,-0.02420414,-0.05023,0.02797,-0.003
89,10,0.0335357,0.03263965,0.0432152,0.00693,0.04075,0.068
89,11,0.02254383,0.02760839,0.02411355,0.05712,0.01559,0.01088
90,0,-0.01359754,0.0125729,0.00144185,-0.00074,0.003,0.00198
90,1,0.01359754,-0.0125729,0.00144185,0.00073,-0.003,0.00197
90,2,0.01621708,-0.00894298,-0.00144185,0.00308,0.00024,-0.00197
90,3,-0.01621708,0.00894298,-0.00144185,-0.00307,-0.00025,-0.00198
90,4,-0.00902747,0.01994243,0.0010445,-0.01668,0.0058,0.00084
90,5,0.00902747,-0.01994243,0.0010445,0.01668,-0.00581,0.00084
90,6,0.02177111,-0.00228353,-0.0010445,0.01077,-0.014,-0.00084
90,7,-0.02177111,0.00228353,-0.0010445,-0.01077,0.014,-0.00084
91,0,0.01172055,0.09330533,-0.04021076,0.00538,0.08595,-0.00297
91,1,0.01172067,-0.08147206,-0.06069631,0.00542,-0.02352,-0.06988
91,2,0.01172068,-0.01183003,0.10090505,0.00538,-0.02938,0.05482
91,3,-0.01141539,0.03713775,-0.02651558,-0.00529,0.01518,-0.02973
91,4,-0.0114154,-0.0415335,-0.01890444,-0.00533,-0.05357,0.00457
91,5,-0.01141543,0.00439907,0.04541825,-0.00544,0.00401,0.04326
91,6,-0.00091568,-6.56e-06,3.79e-06,-0.00012,0.00133,-7e-05
92,0,0.00289144,-0.03744845,0.03850319,0.00595,-0.00858,0.00182
92,1,0.00289142,0.03711815,-0.03882171,0.00595,0.00151,-0.00864
92,2,0.00313049,0.06633516,-0.06089952,-0.00075,0.03252,-0.02136
92,3,0.00313051,-0.05845091,0.06850254,-0.00075,-0.02016,0.03328
92,4,0.00080273,-0.08780345,0.07171084,0.0003,-0.05145,0.03325
92,5,0.00080272,0.06847562,-0.0903492,0.0003,0.03136,-0.05263
92,6,-0.00147091,0.06012326,-0.04404899,-0.00141,0.0247,-0.00596
92,7,-0.00147089,-0.04183701,0.06168293,-0.00141,-0.00505,0.0249
92,8,0.00924719,0.06154448,-0.07658823,0.01126,0.0278,-0.0395
92,9,0.0092472,-0.07430321,0.06428463,0.01126,-0.03847,0.02921
92,10,-0.01460096,0.05957046,-0.05552357,-0.01536,0.02577,-0.0209
92,11,-0.01460095,-0.05332411,0.06154711,-0.01536,-0.01995,0.02651
93,0,-0.1185151,0.13019504,-0.05664883,-0.1451,0.15858,-0.11461
93,1,0.1618951,-0.06918482,-0.05664875,0.19743,-0.08498,-0.11461
93,2,0.02336734,-0.06439548,0.08960265,0.06593,-0.02186,0.00889
93,3,-0.06849765,0.0009233,0.08960256,-0.0423,0.05509,0.00889
93,4,-0.06590863,0.10893859,-0.16287181,-0.12681,0.12273,-0.02146
93,5,0.12454114,-0.02647673,-0.16287174,0.15757,-0.07946,-0.02146
93,6,-0.0586302,-0.01853467,0.12991794,-0.07912,-0.05674,0.12718
93,7,0.00174801,-0.06146522,0.12991797,-0.0276,-0.09337,0.12718
94,0,0.05609383,-0.15930203,0.13521168,0.07946,-0.28153,0.29567
94,1,0.05610392,0.19674787,0.07036376,0.07851,0.39877,0.09951
94,2,0.05609416,-0.03745423,-0.20556574,0.07991,-0.11483,-0.39302
94,3,-0.06319413,-0.03052089,-0.10713874,-0.10031,-0.08414,-0.27959
94,4,-0.06318772,-0.0775413,0.08000715,-0.09868,-0.20138,0.21186
94,5,-0.06319329,0.10804114,0.02714278,-0.10207,0.28022,0.06873
94,6,0.00710103,0.04118687,0.10082788,0.02225,0.03656,-0.02404
94,7,0.00709439,0.0667443,-0.08608125,0.01858,-0.03905,-0.01835
94,8,0.00708781,-0.10790173,-0.01476752,0.02235,0.00539,0.03923
95,0,-0.05848633,0.00450169,-0.00849988,-0.18127,-0.02061,0.01479
95,1,0.05848747,0.00953149,-0.00123898,0.18127,-0.02109,0.01411
95,2,-0.02490644,-0.02209382,-0.00296765,0.09292,-0.00243,-0.03766
95,3,0.02491343,-0.00499289,0.02174497,-0.09292,0.03443,0.01549
95,4,0.11187573,0.04215243,-0.10273034,0.09381,-0.02371,-0.10111
95,5,-0.11187922,0.11096701,-0.00340537,-0.09381,0.08636,0.05768
95,6,-0.00282696,-0.04034752,0.09137185,0.03753,0.02222,0.08861
95,7,0.00282231,-0.09971838,0.00572541,-0.03752,-0.07518,-0.0519
96,0,0.02860938,-0.02963606,0.11819301,0.06936,-0.03389,0.11263
96,1,-0.02860938,0.02963606,0.11819301,-0.06935,0.0339,0.11263
96,2,-0.03714136,0.0178133,-0.11819301,-0.05403,0.05514,-0.11263
96,3,0.03714136,-0.0178133,-0.11819301,0.05402,-0.05514,-0.11263
96,4,0.02021312,0.0631129,0.00759173,0.07401,0.14236,0.00969
96,5,-0.02021312,-0.0631129,0.00759173,-0.07401,-0.14236,0.00969
96,6,0.05352832,0.03907081,-0.00759173,0.11179,0.1151,-0.00969
96,7,-0.05352832,-0.03907081,-0.00759173,-0.11179,-0.1151,-0.00969
97,0,0.00176092,0.01001092,-0.00640742,-0.00179,0.00102,-0.00484
97,1,0.00778927,-0.00653043,-0.00640741,0.01641,-0.00343,0.00446
97,2,-0.00955013,-0.00348049,-0.00640743,-0.00829,-0.01007,0.00276
97,3,0.00568149,-0.01566111,0.00640742,-0.00365,-0.0113,0.00146
97,4,-0.01640367,0.00291021,0.00640742,-0.02299,0.0056,-0.00394
97,5,0.01072212,0.0127509,0.00640742,0.02031,0.01819,0.0001
98,0,-0.02674872,-0.01678541,0.01955841,-0.04065,-0.03898,0.01838
98,1,0.02674872,0.01678541,0.01955841,0.04065,0.03898,0.01837
98,2,0.02674872,-0.01678541,0.01955841,0.04065,-0.03898,0.01838
98,3,-0.02674872,0.01678541,0.01955841,-0.04065,0.03898,0.01838
98,4,-0.03080536,-0.15482918,-0.03605968,-0.04502,-0.18111,-0.03722
98,5,0.03080536,0.15482918,-0.03605968,0.04502,0.18111,-0.03722
98,6,0.03080536,-0.15482918,-0.03605968,0.04502,-0.18111,-0.03722
98,7,-0.03080536,0.15482918,-0.03605968,-0.04502,0.18111,-0.03722
98,8,0.00495623,-0.02561134,0.01650127,-0.0062,-0.05253,0.01885
98,9,-0.00495623,0.02561134,0.01650127,0.0062,0.05253,0.01885
98,10,-0.00495623,-0.02561134,0.01650127,0.0062,-0.05254,0.01885
98,11,0.00495623,0.02561134,0.01650127,-0.0062,0.05254,0.01885
99,0,0.01980161,-0.02979022,-0.02717324,0.03735,-0.05424,-0.00958
99,1,0.01834599,0.01344878,0.01426267,0.06129,-0.00608,0.01623
99,2,-0.01501937,0.0154303,-0.03977934,-0.04075,0.04768,-0.05215
99,3,0.00092252,-0.02259457,0.07331202,-0.03978,-0.00611,0.05989
99,4,-0.01615704,0.00743649,0.04440962,-0.04236,0.02383,0.03314
99,5,-0.00789371,0.01606922,-0.06503173,0.02426,-0.00509,-0.04753
100,0,0.02552117,-0.0451888,-0.01893089,-0.01389,-0.0127,0.11251
100,1,-0.02552117,0.0451888,-0.01893089,0.01389,0.0127,0.11251
100,2,0.05189338,-0.00065911,-0.01893089,0.00449,0.01828,0.1122
100,3,-0.05189338,0.00065911,-0.01893089,-0.00448,-0.01828,0.1122
100,4,-0.00524065,-0.01045493,0.00195715,-0.00611,0.00398,0.00094
100,5,0.00524065,0.01045493,0.00195715,0.00611,-0.00398,0.00094
100,6,0.006649,0.00962085,0.00195715,-0.00642,0.00344,0.00094
100,7,-0.006649,-0.00962085,0.00195715,0.00642,-0.00344,0.00093
100,8,-0.02904203,0.04534773,0.01697374,0.00358,0.04134,-0.11315
100,9,0.02904203,-0.04534773,0.01697374,-0.00358,-0.04135,-0.11315
100,10,-0.05372509,0.00367018,0.01697374,-0.03451,-0.02302,-0.11344
100,11,0.05372509,-0.00367018,0.01697374,0.03451,0.02302,-0.11344
101,0,-0.17308627,0.21063804,-0.02889223,-0.19014,0.19646,0.0688
101,1,0.17308627,-0.21063804,-0.02889223,0.19015,-0.19646,0.0688
101,2,-0.17308627,-0.21063804,-0.02889223,-0.19012,-0.19646,0.0688
101,3,0.17308627,0.21063804,-0.02889223,0.19012,0.19646,0.0688
101,4,-0.1395529,0.4974783,-0.25010008,-0.18923,0.35861,-0.20483
101,5,0.1395529,-0.4974783,-0.25010008,0.18924,-0.35861,-0.20483
101,6,-0.1395529,-0.4974783,-0.25010008,-0.1892,-0.35861,-0.20483
101,7,0.1395529,0.4974783,-0.25010008,0.1892,0.35862,-0.20483
101,8,0.22800385,0.32145298,0.2293077,0.26885,0.31088,0.18149
101,9,-0.22800385,-0.32145298,0.2293077,-0.26885,-0.31088,0.1815
101,10,0.22800385,-0.32145298,0.2293077,0.26877,-0.31088,0.1815
101,11,-0.22800385,0.32145298,0.2293077,-0.26877,0.31088,0.1815
101,12,0.2284187,-0.28283993,-0.36214826,0.22497,-0.27017,-0.34182
101,13,-0.2284187,0.28283993,-0.36214826,-0.22497,0.27016,-0.34182
101,14,0.2284187,0.28283993,-0.36214826,0.22489,0.27016,-0.34182
101,15,-0.2284187,-0.28283993,-0.36214826,-0.22489,-0.27017,-0.34182
101,16,0.14588329,-0.28215656,0.33855058,0.16695,-0.30125,0.30582
101,17,-0.14588329,0.28215656,0.33855058,-0.16694,0.30126,0.30582
101,18,0.14588329,0.28215656,0.33855058,0.16689,0.30126,0.30582
101,19,-0.14588329,-0.28215656,0.33855058,-0.16689,-0.30126,0.30582
101,20,0.16344317,0.35915905,0.07328229,0.20637,0.32895,-0.00946
101,21,-0.16344317,-0.35915905,0.07328229,-0.20637,-0.32895,-0.00946
101,22,0.16344317,-0.35915905,0.07328229,0.20637,-0.32895,-0.00946
101,23,-0.16344317,0.35915905,0.07328229,-0.20637,0.32895,-0.00946
102,0,-0.00951201,0.01113917,0.00536718,-0.00678,0.00943,0.00555
102,1,0.00951201,-0.01113917,0.00536718,0.00679,-0.00943,0.00554
102,2,-0.00951201,-0.01113917,-0.00536718,-0.00678,-0.00943,-0.00554
102,3,0.00951201,0.01113917,-0.00536718,0.00678,0.00943,-0.00554
102,4,-0.01225554,0.00471053,-0.00428046,-0.01456,0.00624,-0.00472
102,5,0.01225554,-0.00471053,-0.00428046,0.01456,-0.00624,-0.00472
102,6,-0.01225554,-0.00471053,0.00428046,-0.01456,-0.00624,0.00472
102,7,0.01225554,0.00471053,0.00428046,0.01456,0.00624,0.00471
103,0,-0.05839599,0.0349596,0.08084398,-0.0787,0.17856,-0.02768
103,1,-0.05838369,-0.0349646,-0.08084897,-0.07877,-0.17946,0.02715
103,2,-0.05838184,-0.08090419,-0.03484245,-0.07878,0.02687,-0.17951
103,3,-0.05839661,0.08090164,0.03483762,-0.0787,-0.02741,0.1786
103,4,0.0002932,-0.05719176,-0.02050716,-0.01919,-0.18206,0.06969
103,5,0.00029025,0.05719208,0.02050933,-0.01937,0.18088,-0.06984
103,6,0.00029063,0.0205936,0.05716008,-0.01937,-0.06957,0.18098
103,7,0.00029297,-0.02059561,-0.0571582,-0.0192,0.06941,-0.18217
103,8,0.06193673,-0.0395899,-0.06009198,0.10107,0.06078,-0.19951
103,9,0.06193397,0.03961031,0.06009322,0.10003,-0.06073,0.19984
103,10,0.06193208,0.06014438,0.03951864,0.10003,0.19974,-0.06104
103,11,0.0619316,-0.06015415,-0.03951259,0.10107,-0.19942,0.06108
103,12,-0.00767479,-9e-08,1e-08,-0.00506,0.00092,0.00148
103,13,-0.00766851,-1.31e-06,-1.54e-06,-0.00506,0.00149,0.00092
104,0,-0.04803164,-0.03144622,-0.04891719,-0.03387,-0.02805,-0.03786
104,1,-0.01959418,0.01336896,0.05469111,-0.02663,0.01311,0.04131
104,2,0.0677078,-0.00772235,-7.678e-05,0.07106,-0.00664,-0.00207
104,3,-0.06806247,0.01643359,-0.01012728,-0.07509,0.01061,-0.00304
104,4,0.03576278,0.0252648,-0.03778333,0.0109,0.02042,-0.01664
104,5,0.03221772,-0.01589877,0.04221347,0.05363,-0.00944,0.01831
105,0,0.08819671,-0.08684136,-0.09629982,0.08549,-0.03115,-0.06774
105,1,0.08819577,-0.03998184,0.12336987,0.08601,-0.04272,0.06516
105,2,0.08819537,0.12682189,-0.02705834,0.08424,0.07846,0.00494
105,3,0.00274984,-0.0012797,-0.16446744,0.0395,0.01116,-0.10881
105,4,0.00274937,-0.1417861,0.08333987,0.03934,-0.09986,0.04408
105,5,0.00274948,0.14306961,0.08111711,0.03981,0.08489,0.06236
105,6,0.09001409,-0.12825995,0.05194217,0.08254,-0.11572,0.01173
105,7,0.09001445,0.10912331,0.08510574,0.08339,0.06743,0.09563
105,8,0.09001451,0.01914766,-0.13705277,0.08294,0.04861,-0.10128
105,9,-0.03021557,0.09521778,-0.10213654,0.01812,0.09548,-0.05561
105,10,-0.03021558,-0.13607409,-0.03139387,0.01941,-0.09605,-0.05658
105,11,-0.03021675,0.04084079,0.13353608,0.01888,-0.00017,0.10614
105,12,-0.24524834,7.1e-07,-9.7e-07,-0.34673,-0.0003,-0.00045
105,13,-0.20698336,1.3e-06,-1.09e-06,-0.33294,-6e-05,0.00045
106,0,-0.03792168,-0.0275589,-0.03229137,-0.08189,0.0224,0.14251
106,1,0.03792168,0.0275589,-0.03229137,0.08189,-0.0224,0.14251
106,2,0.00593905,0.04650025,-0.03229136,-0.05901,0.06104,0.14241
106,3,-0.00593905,-0.04650025,-0.03229136,0.05901,-0.06104,0.14241
106,4,0.15725625,-0.00800612,-0.0986633,-0.02679,0.03456,-0.19162
